directory_name,epc_label,year_built,Street,Number,ZIP,City,property_type,price,bedrooms,bathrooms,habitable_space_sqm,ground_space_sqm,address,url,data_source,image_count,price_cat_50k,price_cat_100k,price_normalized,price_cat_encoded,generated_text,is_backtranslated
Woudweg_11_3910_Neerpelt_(Pelt),C,1975.0,Woudweg,11,3910,Neerpelt (Pelt),House,749000,4.0,2.0,402.0,1915.0,"Woudweg 11, 3910 Neerpelt (Pelt)",https://www.era.be/en/for-sale/pelt/house/villa-te-koop-neerpelt-grote-heide,ERA,22,"€700,000-€750,000","€700,000-€800,000",2.176253282680147,14,"This is a house, located at Woudweg 11, 3910 Neerpelt (Pelt), built in 1975. It features 4 bedrooms, 2 bathrooms, 402 sqm of habitable space and a ground space of 1915 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
Ti_Van_Schellestraat_14-15-16_2323_Wortel,,2025.0,Ti Van Schellestraat,14-15-16,2323,Wortel,House,457550,3.0,1.0,190.0,339.0,"Ti Van Schellestraat 14-15-16, 2323 Wortel",https://www.era.be/en/for-sale/wortel/house/eigentijds-wonen-het-hart-van-wortel,ERA,3,"€450,000-€500,000","€400,000-€500,000",0.5675260317218919,8,"This is a house, located at Ti Van Schellestraat 14-15-16, 2323 Wortel, built in 2025. It features 3 bedrooms, 1 bathroom, 190 sqm of habitable space and a ground space of 339 sqm.",False
Mechelsesteenweg_12_2A_9200_Dendermonde_(Dendermonde),A,2018.0,Mechelsesteenweg,12 2A,9200,Dendermonde (Dendermonde),Apartment,235000,1.0,1.0,76.0,2182.0,"Mechelsesteenweg 12 2A, 9200 Dendermonde (Dendermonde)",https://www.era.be/en/for-sale/dendermonde/flat-apartment/instapklaar-appartement-met-staanplaatsen-op-toplocatie,ERA,16,"€200,000-€250,000","€200,000-€300,000",-0.6608913630311005,3,"This is an apartment, located at Mechelsesteenweg 12 2A, 9200 Dendermonde (Dendermonde), built in 2018. It features 1 bedroom, 1 bathroom, 76 sqm of habitable space and a ground space of 2182 sqm. The property has an Energy Performance Certificate (EPC) rating of A.",False
Westerlaan_21_11_8790_Waregem,B,2009.0,Westerlaan,21 11,8790,Waregem,Apartment,105000,1.0,1.0,40.0,,"Westerlaan 21 11, 8790 Waregem",https://www.era.be/en/for-sale/waregem/flat-apartment/investment-apartment-for-sale-center-waregem-0,ERA,12,"€100,000-€150,000","€100,000-€200,000",-1.378457129456124,1,"This is an apartment, located at Westerlaan 21 11, 8790 Waregem, built in 2009. It features 1 bedroom, 1 bathroom and 40 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of B.",False
qihkVuB64umK67mBBnvk,,,Dr.  Geenstraat,1,3300,Tienen,House,399000,5.0,1.0,267.0,141.0,"Dr.  Geenstraat 1, 3300 Tienen",,Internal,30,"€350,000-€400,000","€300,000-€400,000",0.2443454499973908,6,"This is a house, located at Dr. Geenstraat 1, 3300 Tienen. It features 5 bedrooms, 1 bathroom, 267 sqm of habitable space and a ground space of 141 sqm.",False
mbRRuqux4YBnHHlgt7xt,E,,Grote Steenweg,58-60,3440,Zoutleeuw,House,365000,5.0,,398.0,670.0,"Grote Steenweg 58-60, 3440 Zoutleeuw",,Internal,29,"€350,000-€400,000","€300,000-€400,000",0.05667440339392309,6,"This is a house, located at Grote Steenweg 58-60, 3440 Zoutleeuw. It features 5 bedrooms, 398 sqm of habitable space and a ground space of 670 sqm. The property has an Energy Performance Certificate (EPC) rating of E.",False
Avenue_des_Mesanges_46_1420_Braine-L'Alleud,B,1972.0,Avenue des Mésanges,46,1420,Braine-L'Alleud,House,720000,4.0,2.0,227.0,1078.0,"Avenue des Mésanges 46, 1420 Braine-L'Alleud",https://www.era.be/en/for-sale/eigenbrakel/house/magnifique-villa-4-chambres-au-fond-dun-clos,ERA,25,"€700,000-€750,000","€700,000-€800,000",2.0161809194007185,14,"This is a house, located at Avenue des Mésanges 46, 1420 Braine-L'Alleud, built in 1972. It features 4 bedrooms, 2 bathrooms, 227 sqm of habitable space and a ground space of 1078 sqm. The property has an Energy Performance Certificate (EPC) rating of B.",False
Bakkerstraat_156_9200_Grembergen,C,1997.0,Bakkerstraat,156,9200,Grembergen,House,745000,6.0,1.0,420.0,1258.0,"Bakkerstraat 156, 9200 Grembergen",https://www.era.be/en/for-sale/grembergen/house/instapklare-prachtige-villa-groene-omgeving,ERA,33,"€700,000-€750,000","€700,000-€800,000",2.1541743360209153,14,"This is a house, located at Bakkerstraat 156, 9200 Grembergen, built in 1997. It features 6 bedrooms, 1 bathroom, 420 sqm of habitable space and a ground space of 1258 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
dWwd2j6uObYgzFV0mPcP,F,1960.0,Prins de Merodelaan ,39,3271,Averbode,House,290000,3.0,1.0,140.0,747.0,"Prins de Merodelaan  39, 3271 Averbode",,Internal,25,"€250,000-€300,000","€200,000-€300,000",-0.35730584646666746,4,"This is a house, located at Prins de Merodelaan 39, 3271 Averbode, built in 1960. It features 3 bedrooms, 1 bathroom, 140 sqm of habitable space and a ground space of 747 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
Albert_Bliecklaan_11_0102_8670_Koksijde,B,,Albert Bliecklaan,11 0102,8670,Koksijde,Apartment,349000,3.0,1.0,124.0,,"Albert Bliecklaan 11 0102, 8670 Koksijde",https://www.era.be/en/for-sale/koksijde/flat-apartment/ruim-3-slaapkamerappartement-koksijde-bad,ERA,15,"€300,000-€350,000","€300,000-€400,000",-0.0316413832430029,5,"This is an apartment, located at Albert Bliecklaan 11 0102, 8670 Koksijde. It features 3 bedrooms, 1 bathroom and 124 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of B.",False
Schoolstraat_29_101_8540_Deerlijk,,2020.0,Schoolstraat,29 101,8540,Deerlijk,Apartment,338500,2.0,1.0,120.0,223.0,"Schoolstraat 29 101, 8540 Deerlijk",https://www.era.be/en/for-sale/deerlijk/flat-apartment/appartement-2-bedrooms-for-sale-deerlijk,ERA,22,"€300,000-€350,000","€300,000-€400,000",-0.08959861822348557,5,"This is an apartment, located at Schoolstraat 29 101, 8540 Deerlijk, built in 2020. It features 2 bedrooms, 1 bathroom, 120 sqm of habitable space and a ground space of 223 sqm.",False
Schoolstraat_12_3950_Bocholt,D,1963.0,Schoolstraat,12,3950,Bocholt,House,279000,3.0,1.0,180.0,281.0,"Schoolstraat 12, 3950 Bocholt",https://www.era.be/en/for-sale/bocholt/house/ruime-statige-woning-het-hart-van-bocholt,ERA,16,"€250,000-€300,000","€200,000-€300,000",-0.41802294977955406,4,"This is a house, located at Schoolstraat 12, 3950 Bocholt, built in 1963. It features 3 bedrooms, 1 bathroom, 180 sqm of habitable space and a ground space of 281 sqm. The property has an Energy Performance Certificate (EPC) rating of D.",False
Beernemstraat_2A_B_0001_8750_Wingene_(Wingene),C,2005.0,Beernemstraat,2A B00.01,8750,Wingene (Wingene),Apartment,230000,2.0,1.0,94.0,94.0,"Beernemstraat 2A B 00.01, 8750 Wingene (Wingene)",https://www.era.be/en/for-sale/wingene/flat-apartment/instapklaar-gelijkvloers-2-slpk-appartement-met-garage,ERA,23,"€200,000-€250,000","€200,000-€300,000",-0.6884900463551399,3,"This is an apartment, located at Beernemstraat 2A B 00.01, 8750 Wingene (Wingene), built in 2005. It features 2 bedrooms, 1 bathroom and 94 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of C.",False
Dr_Frans_De_Hovrestraat_1_02_9200_Dendermonde,B,2012.0,Dr Frans De Hovrestraat,1 02,9200,Dendermonde,Apartment,199500,,1.0,81.0,461.0,"Dr Frans De Hovrestraat 1 02, 9200 Dendermonde",https://www.era.be/en/for-sale/dendermonde/flat-apartment/gelijkvloers-appartement-met-2-ruime-slaapkamers,ERA,11,"€150,000-€200,000","€100,000-€200,000",-0.85684201463178,2,"This is an apartment, located at Dr Frans De Hovrestraat 1 02, 9200 Dendermonde, built in 2012. It features 1 bathroom, 81 sqm of habitable space and a ground space of 461 sqm. The property has an Energy Performance Certificate (EPC) rating of B.",False
Gruuthusestraat_55_2_8700_Tielt,A,2012.0,Gruuthusestraat,55 2,8700,Tielt,Apartment,249000,2.0,1.0,98.0,580.0,"Gruuthusestraat 55 2, 8700 Tielt",https://www.era.be/en/for-sale/tielt/flat-apartment/recent-app-bj-2012-met-2-slpks-en-garage-tielt,ERA,19,"€200,000-€250,000","€200,000-€300,000",-0.5836150497237903,3,"This is an apartment, located at Gruuthusestraat 55 2, 8700 Tielt, built in 2012. It features 2 bedrooms, 1 bathroom, 98 sqm of habitable space and a ground space of 580 sqm. The property has an Energy Performance Certificate (EPC) rating of A.",False
Les_Terrasses_de_Cossu'Veille_C24_6230_Pont-a-Celles,A,2025.0,Les Terrasses de Cossu'Veille C.,2.4,6230,Pont-à-Celles,Apartment,249400,2.0,1.0,87.0,,"Les Terrasses de Cossu'Veille C.2.4, 6230 Pont-à-Celles",https://www.era.be/en/for-sale/pont-a-celles/flat-apartment/sous-option,ERA,5,"€200,000-€250,000","€200,000-€300,000",-0.5814071550578671,3,"This is an apartment, located at Les Terrasses de Cossu'Veille C.2.4, 6230 Pont-à-Celles, built in 2025. It features 2 bedrooms, 1 bathroom and 87 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of A.",False
Rue_des_Vieux_Pres_15_6_6860_Leglise_(Leglise),A,2023.0,Rue des Vieux Prés,15 6,6860,Léglise (Léglise),Apartment,269900,2.0,1.0,106.0,1598.0,"Rue des Vieux Prés 15 6, 6860 Léglise (Léglise)",https://www.era.be/en/for-sale/leglise/flat-apartment/bright-new-2-bedroom-flat-leglise-0,ERA,8,"€250,000-€300,000","€200,000-€300,000",-0.4682525534293057,4,"This is an apartment, located at Rue des Vieux Prés 15 6, 6860 Léglise (Léglise), built in 2023. It features 2 bedrooms, 1 bathroom, 106 sqm of habitable space and a ground space of 1598 sqm. The property has an Energy Performance Certificate (EPC) rating of A.",False
Statiestraat_13-13a_8720_Dentergem,A,2010.0,Statiestraat,13-13a,8720,Dentergem,House,849000,3.0,2.0,508.0,1553.0,"Statiestraat 13-13a, 8720 Dentergem",https://www.era.be/en/for-sale/dentergem/house/uniek-aanbod-woning-met-winkel-en-magazijn-op-1553-m2-0,ERA,25,"€800,000-€850,000","€800,000-€900,000",2.728226949160934,16,"This is a house, located at Statiestraat 13-13a, 8720 Dentergem, built in 2010. It features 3 bedrooms, 2 bathrooms, 508 sqm of habitable space and a ground space of 1553 sqm. The property has an Energy Performance Certificate (EPC) rating of A.",False
Place_de_Maffle_7_7810_Maffle_(Ath),D,,Place de Maffle,7,7810,Maffle (Ath),House,149000,3.0,2.0,130.0,66.0,"Place de Maffle 7, 7810 Maffle (Ath)",https://www.era.be/en/for-sale/maffle/house/maison-3-chambres-idealement-situee-a-vendre-a-maffle,ERA,14,"€100,000-€150,000","€100,000-€200,000",-1.1355887162045777,1,"This is a house, located at Place de Maffle 7, 7810 Maffle (Ath). It features 3 bedrooms, 2 bathrooms, 130 sqm of habitable space and a ground space of 66 sqm. The property has an Energy Performance Certificate (EPC) rating of D.",False
Io710DzAkC6ACCPEjFoX,F,1959.0,Heideplaats ,33 ,2845,Niel,Apartment,198000,2.0,1.0,88.0,,"Heideplaats  33 , 2845 Niel",,Internal,23,"€150,000-€200,000","€100,000-€200,000",-0.8651216196289918,2,"This is an apartment, located at Heideplaats 33 , 2845 Niel, built in 1959. It features 2 bedrooms, 1 bathroom and 88 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of F.",False
Spinnerijkaai_zn_-_12_8500_Kortrijk,A,2023.0,Spinnerijkaai zn -,12,8500,Kortrijk,House,317500,3.0,1.0,118.0,127.0,"Spinnerijkaai zn - 12, 8500 Kortrijk",https://www.era.be/en/for-sale/kortrijk/house/energiezuinige-nieuwbouwwoning-op-een-unieke-locatie,ERA,9,"€300,000-€350,000","€300,000-€400,000",-0.20551308818445094,5,"This is a house, located at Spinnerijkaai zn - 12, 8500 Kortrijk, built in 2023. It features 3 bedrooms, 1 bathroom, 118 sqm of habitable space and a ground space of 127 sqm. The property has an Energy Performance Certificate (EPC) rating of A.",False
uyypdHon9Y9lerbanKFz,F,1959.0,Stationsstraat,19,1785,Merchtem ,House,285000,5.0,1.0,203.0,280.0,"Stationsstraat 19, 1785 Merchtem ",,Internal,20,"€250,000-€300,000","€200,000-€300,000",-0.38490452979070683,4,"This is a house, located at Stationsstraat 19, 1785 Merchtem, built in 1959. It features 5 bedrooms, 1 bathroom, 203 sqm of habitable space and a ground space of 280 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
Walburgaweg_10_9310_Aalst,A,1955.0,Walburgaweg,10,9310,Aalst,House,425000,5.0,2.0,197.0,218.0,"Walburgaweg 10, 9310 Aalst",https://www.era.be/en/for-sale/baardegem/house/energiezuinige-woning-met-5-slaapkamers-garage-en-tuin,ERA,27,"€400,000-€450,000","€400,000-€500,000",0.3878586032823955,7,"This is a house, located at Walburgaweg 10, 9310 Aalst, built in 1955. It features 5 bedrooms, 2 bathrooms, 197 sqm of habitable space and a ground space of 218 sqm. The property has an Energy Performance Certificate (EPC) rating of A.",False
Posterijstraat_60004_3920_Lommel,,2024.0,Posterijstraat,6/0004,3920,Lommel,Apartment,219500,1.0,1.0,70.0,8600.0,"Posterijstraat 6/0004, 3920 Lommel",https://www.era.be/en/for-sale/lommel/flat-apartment/stunning-new-build-flat-waterfront-1,ERA,10,"€200,000-€250,000","€200,000-€300,000",-0.7464472813356225,3,"This is an apartment, located at Posterijstraat 6/0004, 3920 Lommel, built in 2024. It features 1 bedroom, 1 bathroom, 70 sqm of habitable space and a ground space of 8600 sqm.",False
7pjal6AzUBkm3Q4x2S9e,F,1959.0,Steenweg Op Asse,42,1785,Merchtem,House,349000,3.0,1.0,135.0,418.0,"Steenweg Op Asse 42, 1785 Merchtem",,Internal,21,"€300,000-€350,000","€300,000-€400,000",-0.0316413832430029,5,"This is a house, located at Steenweg Op Asse 42, 1785 Merchtem, built in 1959. It features 3 bedrooms, 1 bathroom, 135 sqm of habitable space and a ground space of 418 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
Muntstraat_3_bus_14_2800_Mechelen,,2019.0,Muntstraat,3 bus 14,2800,Mechelen,Apartment,305000,1.0,1.0,77.0,675.0,"Muntstraat 3 bus 14, 2800 Mechelen",https://www.era.be/en/for-sale/mechelen/flat-apartment/nieuwbouw-assistentiewoning-met-terras-op-toplocatie,ERA,19,"€300,000-€350,000","€300,000-€400,000",-0.2745097964945494,5,"This is an apartment, located at Muntstraat 3 bus 14, 2800 Mechelen, built in 2019. It features 1 bedroom, 1 bathroom, 77 sqm of habitable space and a ground space of 675 sqm.",False
Menenstraat_172_8980_Geluveld_(Zonnebeke),D,1940.0,Menenstraat,172,8980,Geluveld (Zonnebeke),House,210000,3.0,1.0,110.0,375.0,"Menenstraat 172, 8980 Geluveld (Zonnebeke)",https://www.era.be/en/for-sale/geluveld/house/ideaal-pand-te-koop-met-loods-125m2,ERA,28,"€200,000-€250,000","€200,000-€300,000",-0.7988847796512973,3,"This is a house, located at Menenstraat 172, 8980 Geluveld (Zonnebeke), built in 1940. It features 3 bedrooms, 1 bathroom, 110 sqm of habitable space and a ground space of 375 sqm. The property has an Energy Performance Certificate (EPC) rating of D.",False
Zeedijk_250_811_8400_Oostende,B,1987.0,Zeedijk,250 811,8400,Oostende,Apartment,1450000,3.0,3.0,234.0,1350.0,"Zeedijk 250 811, 8400 Oostende",https://www.era.be/en/for-sale/oostende/flat-apartment/luxueus-penthouse-met-uniek-zeezicht-te-koop-oostende,ERA,12,"€1,000,000+","€1,000,000+",6.045588684710466,0,"This is an apartment, located at Zeedijk 250 811, 8400 Oostende, built in 1987. It features 3 bedrooms, 3 bathrooms, 234 sqm of habitable space and a ground space of 1350 sqm. The property has an Energy Performance Certificate (EPC) rating of B.",False
4CRh4AnUGBotHCK5gkHF,C,1959.0,Rietlei,86,2570,Duffel,House,535000,3.0,1.0,202.0,1595.0,"Rietlei 86, 2570 Duffel",,Internal,30,"€500,000-€550,000","€500,000-€600,000",0.9950296364112616,10,"This is a house, located at Rietlei 86, 2570 Duffel, built in 1959. It features 3 bedrooms, 1 bathroom, 202 sqm of habitable space and a ground space of 1595 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
Moershoofde_1_9980_Sint_Laureins_(Sint-Laureins),C,1977.0,Moershoofde,1,9980,Sint Laureins (Sint-Laureins),House,775000,6.0,2.0,327.0,2526.0,"Moershoofde 1, 9980 Sint Laureins (Sint-Laureins)",https://www.era.be/en/for-sale/sint-laureins/house/exclusieve-woning-met-boomgaard-sint-laureins-2526-m2,ERA,21,"€750,000-€800,000","€700,000-€800,000",2.3197664359651515,15,"This is a house, located at Moershoofde 1, 9980 Sint Laureins (Sint-Laureins), built in 1977. It features 6 bedrooms, 2 bathrooms, 327 sqm of habitable space and a ground space of 2526 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
Opeindestraat_44_001_(03)_3720_Kortessem,,2026.0,Opeindestraat,44 001(0.3),3720,Kortessem,Apartment,360000,3.0,1.0,127.0,3160.0,"Opeindestraat 44 001 (0.3), 3720 Kortessem",https://www.era.be/en/for-sale/kortessem/flat-apartment/gelijkvloers-appartement-met-terras-vlakbij-centrum,ERA,9,"€350,000-€400,000","€300,000-€400,000",0.029075720069883716,6,"This is an apartment, located at Opeindestraat 44 001 (0.3), 3720 Kortessem, built in 2026. It features 3 bedrooms, 1 bathroom, 127 sqm of habitable space and a ground space of 3160 sqm.",False
NbAwsx5RBLCUeA1OgYgW,,,De Marselaerestraat,10,1820,Perk,Apartment,462000,3.0,2.0,128.0,,"De Marselaerestraat 10, 1820 Perk",,Internal,19,"€450,000-€500,000","€400,000-€500,000",0.5920888598802868,8,"This is an apartment, located at De Marselaerestraat 10, 1820 Perk. It features 3 bedrooms, 2 bathrooms and 128 sqm of habitable space.",False
BRSA3ZravOt4DeoVOuik,F,1930.0,Stadsvest,3,3012,Wilsele,House,225000,3.0,1.0,106.0,86.0,"Stadsvest 3, 3012 Wilsele",,Internal,17,"€200,000-€250,000","€200,000-€300,000",-0.7160887296791792,3,"This is a house, located at Stadsvest 3, 3012 Wilsele, built in 1930. It features 3 bedrooms, 1 bathroom, 106 sqm of habitable space and a ground space of 86 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
tcIxIOc3KzFHsPkesSf7,,2024.0,Beelaertstraat,4,8750,Wingene,House,440000,4.0,1.0,200.0,297.0,"Beelaertstraat 4, 8750 Wingene",,Internal,29,"€400,000-€450,000","€400,000-€500,000",0.4706546532545136,7,"This is a house, located at Beelaertstraat 4, 8750 Wingene, built in 2024. It features 4 bedrooms, 1 bathroom, 200 sqm of habitable space and a ground space of 297 sqm.",False
fGH85jKsFvq6twiXh7Qr,F,1973.0,Nelekouter,17,9620,Zottegem,House,399000,3.0,1.0,366.0,1333.0,"Nelekouter 17, 9620 Zottegem",,Internal,35,"€350,000-€400,000","€300,000-€400,000",0.2443454499973908,6,"This is a house, located at Nelekouter 17, 9620 Zottegem, built in 1973. It features 3 bedrooms, 1 bathroom, 366 sqm of habitable space and a ground space of 1333 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
554ObuIj1o8zkfYl7NgG,A,2001.0,Lage kaart ,380,2930,Brasschaat ,Apartment,295000,2.0,1.0,,,"Lage kaart  380, 2930 Brasschaat ",,Internal,20,"€250,000-€300,000","€200,000-€300,000",-0.3297071631426281,4,"This is an apartment, located at Lage kaart 380, 2930 Brasschaat, built in 2001. It features 2 bedrooms and 1 bathroom. The property has an Energy Performance Certificate (EPC) rating of A.",False
Bloemistenstraat_12_8520_Kuurne,C,,Bloemistenstraat,12,8520,Kuurne,House,285000,3.0,1.0,163.0,280.0,"Bloemistenstraat 12, 8520 Kuurne",https://www.era.be/en/for-sale/kuurne/house/woning-met-garage-te-koop-kuurne,ERA,16,"€250,000-€300,000","€200,000-€300,000",-0.38490452979070683,4,"This is a house, located at Bloemistenstraat 12, 8520 Kuurne. It features 3 bedrooms, 1 bathroom, 163 sqm of habitable space and a ground space of 280 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
2q3alz36SkajDPipmscK,C,1963.0,Brechtsebaan ,104,2930,Brasschaat ,House,599000,3.0,1.0,188.0,732.0,"Brechtsebaan  104, 2930 Brasschaat ",,Internal,45,"€550,000-€600,000","€500,000-€600,000",1.3482927829589655,11,"This is a house, located at Brechtsebaan 104, 2930 Brasschaat, built in 1963. It features 3 bedrooms, 1 bathroom, 188 sqm of habitable space and a ground space of 732 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
Veurnestraat_-_PANORAMA_13_C2_0105_8620_Nieuwpoort,C,1993.0,Veurnestraat - PANORAMA,13 C2 0105,8620,Nieuwpoort,Apartment,249000,2.0,1.0,67.0,73.0,"Veurnestraat - PANORAMA 13 C2 0105, 8620 Nieuwpoort",https://www.era.be/en/for-sale/nieuwpoort/flat-apartment/zongericht-appartement-te-koop-nieuwpoort-bad,ERA,16,"€200,000-€250,000","€200,000-€300,000",-0.5836150497237903,3,"This is an apartment, located at Veurnestraat - PANORAMA 13 C2 0105, 8620 Nieuwpoort, built in 1993. It features 2 bedrooms, 1 bathroom, 67 sqm of habitable space and a ground space of 73 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
Heiligstraat_153_2620_Hemiksem,F,,Heiligstraat,153,2620,Hemiksem,House,235000,2.0,1.0,108.0,130.0,"Heiligstraat 153, 2620 Hemiksem",https://www.era.be/en/for-sale/hemiksem/house/gezinswoning-met-tuin-gelegen-een-rustige-woonwijk,ERA,10,"€200,000-€250,000","€200,000-€300,000",-0.6608913630311005,3,"This is a house, located at Heiligstraat 153, 2620 Hemiksem. It features 2 bedrooms, 1 bathroom, 108 sqm of habitable space and a ground space of 130 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
Witteweg_24_3460_Bekkevoort,E,1957.0,Witteweg,24,3460,Bekkevoort,House,415000,6.0,3.0,390.0,5505.0,"Witteweg 24, 3460 Bekkevoort",https://www.era.be/en/for-sale/bekkevoort/house/woning-met-studio-appartement-te-koop-bekkevoort,ERA,29,"€400,000-€450,000","€400,000-€500,000",0.3326612366343168,7,"This is a house, located at Witteweg 24, 3460 Bekkevoort, built in 1957. It features 6 bedrooms, 3 bathrooms, 390 sqm of habitable space and a ground space of 5505 sqm. The property has an Energy Performance Certificate (EPC) rating of E.",False
Zouavenplein_7_0101_8670_Koksijde_(Koksijde),A,2017.0,Zouavenplein,7 0101,8670,Koksijde (Koksijde),Apartment,429000,3.0,2.0,92.0,,"Zouavenplein 7 0101, 8670 Koksijde (Koksijde)",https://www.era.be/en/for-sale/koksijde/flat-apartment/geen-open-huizen-dag-op-1503-ondertussen-verkocht,ERA,20,"€400,000-€450,000","€400,000-€500,000",0.409937549941627,7,"This is an apartment, located at Zouavenplein 7 0101, 8670 Koksijde (Koksijde), built in 2017. It features 3 bedrooms, 2 bathrooms and 92 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of A.",False
T551vKrChCshcR53e8XI,A,,Edward Van Evenstraat ,19,3000,Leuven ,House,1195000,3.0,2.0,205.0,,"Edward Van Evenstraat  19, 3000 Leuven ",,Internal,29,"€1,000,000+","€1,000,000+",4.638055835184458,0,"This is a house, located at Edward Van Evenstraat 19, 3000 Leuven. It features 3 bedrooms, 2 bathrooms and 205 sqm of habitable space. The property has an Energy Performance Certificate (EPC) rating of A.",False
Houtstraat_106_3890_Gingelom,D,,Houtstraat,106,3890,Gingelom,House,250000,5.0,1.0,172.0,1377.0,"Houtstraat 106, 3890 Gingelom",https://www.era.be/en/for-sale/gingelom/house/rural-semi-detached-building-5-bedrooms,ERA,21,"€250,000-€300,000","€200,000-€300,000",-0.5780953130589824,4,"This is a house, located at Houtstraat 106, 3890 Gingelom. It features 5 bedrooms, 1 bathroom, 172 sqm of habitable space and a ground space of 1377 sqm. The property has an Energy Performance Certificate (EPC) rating of D.",False
yxIemcbwrRGbuNsYw2PG,,2014.0,Barelstraat,105,2880,Bornem,Apartment,485000,2.0,1.0,115.0,,"Barelstraat 105, 2880 Bornem",,Internal,32,"€450,000-€500,000","€400,000-€500,000",0.719042803170868,8,"This is an apartment, located at Barelstraat 105, 2880 Bornem, built in 2014. It features 2 bedrooms, 1 bathroom and 115 sqm of habitable space.",False
Albert_I_laan_37_0102_8620_Nieuwpoort,,2025.0,Albert I laan,37 01.02,8620,Nieuwpoort,Apartment,335000,1.0,1.0,67.0,82.0,"Albert I laan 37 01.02, 8620 Nieuwpoort",https://www.era.be/en/for-sale/nieuwpoort/flat-apartment/nieuwbouwappartement-te-koop-nieuwpoort-11,ERA,17,"€300,000-€350,000","€300,000-€400,000",-0.10891769655031314,5,"This is an apartment, located at Albert I laan 37 01.02, 8620 Nieuwpoort, built in 2025. It features 1 bedroom, 1 bathroom, 67 sqm of habitable space and a ground space of 82 sqm.",False
wVRN6oeLCiNiTyEmT5S3,,2022.0,Paradijsweg ,8,2500 ,Lier,Apartment,385000,2.0,1.0,93.0,8168.0,"Paradijsweg  8, 2500  Lier",,Internal,9,"€350,000-€400,000","€300,000-€400,000",0.16706913669008056,6,"This is an apartment, located at Paradijsweg 8, 2500 Lier, built in 2022. It features 2 bedrooms, 1 bathroom, 93 sqm of habitable space and a ground space of 8168 sqm.",False
E3E0nMC1x385VzLGDdQc,F,1970.0,Duffelstraat ,46,2860,Sint-Katelijne-Waver,House,495000,3.0,1.0,205.0,1561.0,"Duffelstraat  46, 2860 Sint-Katelijne-Waver",,Internal,35,"€450,000-€500,000","€400,000-€500,000",0.7742401698189467,8,"This is a house, located at Duffelstraat 46, 2860 Sint-Katelijne-Waver, built in 1970. It features 3 bedrooms, 1 bathroom, 205 sqm of habitable space and a ground space of 1561 sqm. The property has an Energy Performance Certificate (EPC) rating of F.",False
Epiceastraat_71_2400_Mol,B,2000.0,Epiceastraat,71,2400,Mol,House,1195000,2.0,1.0,355.0,2135.0,"Epiceastraat 71, 2400 Mol",https://www.era.be/en/for-sale/mol/house/unieke-villa-met-2-mogelijk-5-slaapkamers-mol-wezel,ERA,27,"€1,000,000+","€1,000,000+",4.638055835184458,0,"This is a house, located at Epiceastraat 71, 2400 Mol, built in 2000. It features 2 bedrooms, 1 bathroom, 355 sqm of habitable space and a ground space of 2135 sqm. The property has an Energy Performance Certificate (EPC) rating of B.",False
Lindelaan_4_9280_Lebbeke,C,1978.0,Lindelaan,4,9280,Lebbeke,House,425000,3.0,1.0,210.0,655.0,"Lindelaan 4, 9280 Lebbeke",https://www.era.be/en/for-sale/lebbeke/house/ruime-instapklare-woning-met-garage-en-gezellige-tuin,ERA,29,"€400,000-€450,000","€400,000-€500,000",0.3878586032823955,7,"This is a house, located at Lindelaan 4, 9280 Lebbeke, built in 1978. It features 3 bedrooms, 1 bathroom, 210 sqm of habitable space and a ground space of 655 sqm. The property has an Energy Performance Certificate (EPC) rating of C.",False
coiuZCkyiliA1oUijbjg,B,1994.0,Dijk,2,2861,Onze-Lieve-Vrouw Waver,Apartment,275000,2.0,1.0,,,"Dijk 2, 2861 Onze-Lieve-Vrouw Waver",,Internal,24,"€250,000-€300,000","€200,000-€300,000",-0.44010189643878556,4,"This is an apartment, located at Dijk 2, 2861 Onze-Lieve-Vrouw Waver, built in 1994. It features 2 bedrooms and 1 bathroom. The property has an Energy Performance Certificate (EPC) rating of B.",False
